Time,wx,wy,wz,qx,qy,qz,q0,x,y,z,vx,vy,vz
0.186,0.00186278,0.00126098,0.122942,8.68655e-05,5.81682e-05,0.00380536,0.999993,6.871e+06,1424.04,0,-1.61031,7615.18,0
0.187,0.00187263,0.00126795,0.124259,8.77981e-05,5.87969e-05,0.00386683,0.999993,6.871e+06,1431.65,0,-1.61892,7615.18,0
0.188,0.00188247,0.00127493,0.125583,8.87356e-05,5.9429e-05,0.00392896,0.999992,6.871e+06,1439.27,0,-1.62753,7615.18,0
0.189,0.00189231,0.00128191,0.126914,8.9678e-05,6.00646e-05,0.00399175,0.999992,6.871e+06,1446.88,0,-1.63614,7615.18,0
0.19,0.00190214,0.0012889,0.128252,9.06254e-05,6.07037e-05,0.00405521,0.999992,6.871e+06,1454.5,0,-1.64475,7615.18,0
0.191,0.00191198,0.0012959,0.129597,9.15778e-05,6.13462e-05,0.00411933,0.999992,6.871e+06,1462.11,0,-1.65336,7615.18,0
0.192,0.00192181,0.0013029,0.130949,9.25351e-05,6.19921e-05,0.00418413,0.999991,6.871e+06,1469.73,0,-1.66197,7615.18,0
0.193,0.00193163,0.0013099,0.132308,9.34973e-05,6.26415e-05,0.00424961,0.999991,6.871e+06,1477.34,0,-1.67058,7615.18,0
0.194,0.00194146,0.00131691,0.133674,9.44645e-05,6.32944e-05,0.00431576,0.999991,6.871e+06,1484.96,0,-1.6792,7615.18,0
0.195,0.00195128,0.00132393,0.135047,9.54366e-05,6.39507e-05,0.0043826,0.99999,6.871e+06,1492.57,0,-1.68781,7615.18,0
0.196,0.0019611,0.00133095,0.136427,9.64136e-05,6.46105e-05,0.00445012,0.99999,6.871e+06,1500.19,0,-1.69642,7615.18,0
0.197,0.00197092,0.00133798,0.137814,9.73956e-05,6.52737e-05,0.00451833,0.99999,6.871e+06,1507.81,0,-1.70503,7615.18,0
0.198,0.00198073,0.00134501,0.139208,9.83825e-05,6.59405e-05,0.00458724,0.999989,6.871e+06,1515.42,0,-1.71364,7615.18,0
0.199,0.00199054,0.00135204,0.140609,9.93744e-05,6.66107e-05,0.00465684,0.999989,6.871e+06,1523.04,0,-1.72225,7615.18,0
0.2,0.00200035,0.00135909,0.142017,0.000100371,6.72843e-05,0.00472714,0.999989,6.871e+06,1530.65,0,-1.73086,7615.18,0
0.201,0.00201016,0.00136614,0.143433,0.000101373,6.79615e-05,0.00479815,0.999988,6.871e+06,1538.27,0,-1.73947,7615.18,0
0.202,0.00201996,0.00137319,0.144855,0.00010238,6.86421e-05,0.00486987,0.999988,6.871e+06,1545.88,0,-1.74809,7615.18,0
0.203,0.00202976,0.00138025,0.146284,0.000103391,6.93262e-05,0.00494229,0.999988,6.871e+06,1553.5,0,-1.7567,7615.18,0
0.204,0.00203956,0.00138731,0.14772,0.000104408,7.00137e-05,0.00501544,0.999987,6.871e+06,1561.11,0,-1.76531,7615.18,0
0.205,0.00204935,0.00139439,0.149163,0.000105429,7.07048e-05,0.00508929,0.999987,6.871e+06,1568.73,0,-1.77392,7615.18,0
0.206,0.00205914,0.00140146,0.150613,0.000106456,7.13993e-05,0.00516387,0.999987,6.871e+06,1576.34,0,-1.78253,7615.18,0
0.207,0.00206893,0.00140855,0.152071,0.000107487,7.20973e-05,0.00523918,0.999986,6.871e+06,1583.96,0,-1.79114,7615.18,0
0.208,0.00207871,0.00141563,0.153535,0.000108523,7.27988e-05,0.00531521,0.999986,6.871e+06,1591.57,0,-1.79975,7615.18,0
0.209,0.00208849,0.00142273,0.155006,0.000109564,7.35038e-05,0.00539198,0.999985,6.871e+06,1599.19,0,-1.80836,7615.18,0
0.21,0.00209827,0.00142983,0.156484,0.00011061,7.42123e-05,0.00546948,0.999985,6.871e+06,1606.8,0,-1.81698,7615.18,0
0.211,0.00210805,0.00143694,0.15797,0.000111661,7.49243e-05,0.00554772,0.999985,6.871e+06,1614.42,0,-1.82559,7615.18,0
0.212,0.00211782,0.00144405,0.159462,0.000112717,7.56398e-05,0.00562671,0.999984,6.871e+06,1622.03,0,-1.8342,7615.18,0
0.213,0.00212759,0.00145117,0.160961,0.000113778,7.63588e-05,0.00570644,0.999984,6.871e+06,1629.65,0,-1.84281,7615.18,0
0.214,0.00213735,0.0014583,0.162468,0.000114844,7.70813e-05,0.00578692,0.999983,6.871e+06,1637.26,0,-1.85142,7615.18,0
0.215,0.00214711,0.00146543,0.163981,0.000115915,7.78073e-05,0.00586815,0.999983,6.871e+06,1644.88,0,-1.86003,7615.18,0
0.216,0.00215687,0.00147257,0.165501,0.00011699,7.85368e-05,0.00595014,0.999982,6.871e+06,1652.49,0,-1.86864,7615.18,0
0.217,0.00216662,0.00147972,0.167029,0.000118071,7.92698e-05,0.00603289,0.999982,6.871e+06,1660.11,0,-1.87725,7615.18,0
0.218,0.00217638,0.00148687,0.168563,0.000119156,8.00063e-05,0.0061164,0.999981,6.871e+06,1667.72,0,-1.88587,7615.18,0
0.219,0.00218612,0.00149403,0.170104,0.000120247,8.07463e-05,0.00620068,0.999981,6.871e+06,1675.34,0,-1.89448,7615.18,0
0.22,0.00219587,0.0015012,0.171653,0.000121342,8.14899e-05,0.00628573,0.99998,6.871e+06,1682.95,0,-1.90309,7615.18,0
0.221,0.00220561,0.00150837,0.173208,0.000122442,8.2237e-05,0.00637155,0.99998,6.871e+06,1690.57,0,-1.9117,7615.18,0
0.222,0.00221534,0.00151555,0.174771,0.000123547,8.29876e-05,0.00645816,0.999979,6.871e+06,1698.18,0,-1.92031,7615.18,0
0.223,0.00222508,0.00152273,0.17634,0.000124657,8.37417e-05,0.00654554,0.999979,6.871e+06,1705.8,0,-1.92892,7615.18,0
0.224,0.00223481,0.00152993,0.177917,0.000125772,8.44993e-05,0.00663371,0.999978,6.871e+06,1713.42,0,-1.93753,7615.18,0
0.225,0.00224453,0.00153713,0.1795,0.000126892,8.52605e-05,0.00672267,0.999977,6.871e+06,1721.03,0,-1.94614,7615.18,0
0.226,0.00225426,0.00154433,0.181091,0.000128017,8.60252e-05,0.00681241,0.999977,6.871e+06,1728.65,0,-1.95476,7615.18,0
0.227,0.00226397,0.00155155,0.182688,0.000129146,8.67934e-05,0.00690296,0.999976,6.871e+06,1736.26,0,-1.96337,7615.18,0
0.228,0.00227369,0.00155877,0.184293,0.000130281,8.75652e-05,0.0069943,0.999976,6.871e+06,1743.88,0,-1.97198,7615.18,0
0.229,0.0022834,0.001566,0.185904,0.00013142,8.83405e-05,0.00708644,0.999975,6.871e+06,1751.49,0,-1.98059,7615.18,0
0.23,0.00229311,0.00157324,0.187523,0.000132565,8.91194e-05,0.00717939,0.999974,6.871e+06,1759.11,0,-1.9892,7615.18,0
0.231,0.00230281,0.00158048,0.189148,0.000133714,8.99018e-05,0.00727315,0.999974,6.871e+06,1766.72,0,-1.99781,7615.18,0
0.232,0.00231251,0.00158773,0.190781,0.000134868,9.06877e-05,0.00736772,0.999973,6.871e+06,1774.34,0,-2.00642,7615.18,0
0.233,0.0023222,0.00159499,0.192421,0.000136027,9.14772e-05,0.00746311,0.999972,6.871e+06,1781.95,0,-2.01503,7615.18,0
0.234,0.00233189,0.00160226,0.194067,0.000137191,9.22703e-05,0.00755932,0.999971,6.871e+06,1789.57,0,-2.02365,7615.18,0
0.235,0.00234158,0.00160953,0.195721,0.00013836,9.30669e-05,0.00765635,0.999971,6.871e+06,1797.18,0,-2.03226,7615.18,0
0.236,0.00235126,0.00161681,0.197382,0.000139533,9.3867e-05,0.00775421,0.99997,6.871e+06,1804.8,0,-2.04087,7615.18,0
0.237,0.00236094,0.0016241,0.199049,0.000140712,9.46707e-05,0.00785289,0.999969,6.871e+06,1812.41,0,-2.04948,7615.18,0
0.238,0.00237062,0.0016314,0.200724,0.000141895,9.5478e-05,0.00795242,0.999968,6.871e+06,1820.03,0,-2.05809,7615.18,0
0.239,0.00238029,0.0016387,0.202406,0.000143084,9.62889e-05,0.00805277,0.999968,6.871e+06,1827.64,0,-2.0667,7615.18,0
0.24,0.00238995,0.00164602,0.204094,0.000144277,9.71033e-05,0.00815397,0.999967,6.871e+06,1835.26,0,-2.07531,7615.18,0
0.241,0.00239962,0.00165334,0.20579,0.000145475,9.79213e-05,0.00825602,0.999966,6.871e+06,1842.87,0,-2.08392,7615.18,0
0.242,0.00240927,0.00166067,0.207493,0.000146678,9.87429e-05,0.00835891,0.999965,6.871e+06,1850.49,0,-2.09254,7615.18,0
0.243,0.00241893,0.001668,0.209203,0.000147886,9.95681e-05,0.00846265,0.999964,6.871e+06,1858.1,0,-2.10115,7615.18,0
0.244,0.00242858,0.00167535,0.21092,0.000149099,0.000100397,0.00856725,0.999963,6.871e+06,1865.72,0,-2.10976,7615.18,0
0.245,0.00243822,0.0016827,0.212643,0.000150317,0.000101229,0.00867271,0.999962,6.871e+06,1873.33,0,-2.11837,7615.18,0
0.246,0.00244786,0.00169007,0.214374,0.000151539,0.000102065,0.00877902,0.999961,6.871e+06,1880.95,0,-2.12698,7615.18,0
0.247,0.0024575,0.00169744,0.216112,0.000152766,0.000102905,0.00888621,0.99996,6.871e+06,1888.56,0,-2.13559,7615.18,0
0.248,0.00246713,0.00170481,0.217857,0.000153999,0.000103748,0.00899426,0.99996,6.871e+06,1896.18,0,-2.1442,7615.18,0
0.249,0.00247675,0.0017122,0.219609,0.000155236,0.000104594,0.00910318,0.999959,6.871e+06,1903.79,0,-2.15281,7615.18,0
0.25,0.00248637,0.0017196,0.221368,0.000156478,0.000105445,0.00921298,0.999958,6.871e+06,1911.41,0,-2.16143,7615.18,0
0.251,0.00249599,0.001727,0.223133,0.000157725,0.000106299,0.00932366,0.999957,6.871e+06,1919.02,0,-2.17004,7615.18,0
0.252,0.0025056,0.00173442,0.224906,0.000158977,0.000107156,0.00943522,0.999955,6.871e+06,1926.64,0,-2.17865,7615.18,0
0.253,0.00251521,0.00174184,0.226686,0.000160233,0.000108017,0.00954767,0.999954,6.871e+06,1934.26,0,-2.18726,7615.18,0
0.254,0.00252481,0.00174927,0.228473,0.000161495,0.000108882,0.00966101,0.999953,6.871e+06,1941.87,0,-2.19587,7615.18,0
0.255,0.00253441,0.00175671,0.230267,0.000162761,0.00010975,0.00977524,0.999952,6.871e+06,1949.49,0,-2.20448,7615.18,0
0.256,0.00254401,0.00176416,0.232068,0.000164032,0.000110622,0.00989037,0.999951,6.871e+06,1957.1,0,-2.21309,7615.18,0
0.257,0.00255359,0.00177162,0.233876,0.000165308,0.000111498,0.0100064,0.99995,6.871e+06,1964.72,0,-2.2217,7615.18,0
0.258,0.00256318,0.00177909,0.235691,0.000166589,0.000112377,0.0101233,0.999949,6.871e+06,1972.33,0,-2.23032,7615.18,0
0.259,0.00257275,0.00178656,0.237513,0.000167875,0.00011326,0.0102412,0.999948,6.871e+06,1979.95,0,-2.23893,7615.18,0
0.26,0.00258233,0.00179405,0.239342,0.000169166,0.000114146,0.0103599,0.999946,6.871e+06,1987.56,0,-2.24754,7615.18,0
0.261,0.0025919,0.00180154,0.241178,0.000170461,0.000115036,0.0104796,0.999945,6.871e+06,1995.18,0,-2.25615,7615.18,0
0.262,0.00260146,0.00180905,0.243021,0.000171761,0.00011593,0.0106002,0.999944,6.871e+06,2002.79,0,-2.26476,7615.18,0
0.263,0.00261102,0.00181656,0.244872,0.000173066,0.000116828,0.0107217,0.999942,6.871e+06,2010.41,0,-2.27337,7615.18,0
0.264,0.00262057,0.00182409,0.246729,0.000174376,0.000117729,0.0108441,0.999941,6.871e+06,2018.02,0,-2.28198,7615.18,0
0.265,0.00263012,0.00183162,0.248593,0.000175691,0.000118633,0.0109675,0.99994,6.871e+06,2025.64,0,-2.29059,7615.18,0
0.266,0.00263966,0.00183917,0.250464,0.000177011,0.000119542,0.0110917,0.999938,6.871e+06,2033.25,0,-2.29921,7615.18,0
0.267,0.0026492,0.00184672,0.252342,0.000178335,0.000120454,0.011217,0.999937,6.871e+06,2040.87,0,-2.30782,7615.18,0
0.268,0.00265873,0.00185428,0.254227,0.000179665,0.000121369,0.0113431,0.999936,6.871e+06,2048.48,0,-2.31643,7615.18,0
0.269,0.00266825,0.00186185,0.256119,0.000180999,0.000122289,0.0114702,0.999934,6.871e+06,2056.1,0,-2.32504,7615.18,0
0.27,0.00267777,0.00186944,0.258019,0.000182338,0.000123212,0.0115983,0.999933,6.871e+06,2063.71,0,-2.33365,7615.18,0
0.271,0.00268729,0.00187703,0.259925,0.000183682,0.000124138,0.0117273,0.999931,6.871e+06,2071.33,0,-2.34226,7615.18,0
0.272,0.0026968,0.00188463,0.261838,0.000185031,0.000125069,0.0118572,0.99993,6.871e+06,2078.94,0,-2.35087,7615.18,0
0.273,0.0027063,0.00189225,0.263758,0.000186384,0.000126003,0.0119882,0.999928,6.871e+06,2086.56,0,-2.35948,7615.18,0
0.274,0.0027158,0.00189987,0.265685,0.000187742,0.00012694,0.01212,0.999927,6.871e+06,2094.17,0,-2.3681,7615.18,0
0.275,0.00272529,0.0019075,0.26762,0.000189106,0.000127882,0.0122529,0.999925,6.871e+06,2101.79,0,-2.37671,7615.18,0
0.276,0.00273478,0.00191515,0.269561,0.000190473,0.000128827,0.0123867,0.999923,6.871e+06,2109.4,0,-2.38532,7615.18,0
0.277,0.00274426,0.0019228,0.271509,0.000191846,0.000129775,0.0125214,0.999922,6.871e+06,2117.02,0,-2.39393,7615.18,0
0.278,0.00275373,0.00193047,0.273465,0.000193224,0.000130728,0.0126572,0.99992,6.871e+06,2124.63,0,-2.40254,7615.18,0
0.279,0.0027632,0.00193814,0.275427,0.000194606,0.000131684,0.0127939,0.999918,6.871e+06,2132.25,0,-2.41115,7615.18,0
0.28,0.00277267,0.00194583,0.277396,0.000195994,0.000132644,0.0129316,0.999916,6.871e+06,2139.86,0,-2.41976,7615.18,0
0.281,0.00278212,0.00195353,0.279373,0.000197386,0.000133608,0.0130703,0.999915,6.871e+06,2147.48,0,-2.42837,7615.18,0
0.282,0.00279157,0.00196124,0.281356,0.000198782,0.000134575,0.01321,0.999913,6.871e+06,2155.1,0,-2.43699,7615.18,0
0.283,0.00280102,0.00196896,0.283346,0.000200184,0.000135546,0.0133506,0.999911,6.871e+06,2162.71,0,-2.4456,7615.18,0
0.284,0.00281046,0.00197669,0.285344,0.00020159,0.000136521,0.0134923,0.999909,6.871e+06,2170.33,0,-2.45421,7615.18,0
0.285,0.00281989,0.00198443,0.287348,0.000203002,0.000137499,0.0136349,0.999907,6.871e+06,2177.94,0,-2.46282,7615.18,0
0.286,0.00282932,0.00199218,0.28936,0.000204418,0.000138481,0.0137786,0.999905,6.871e+06,2185.56,0,-2.47143,7615.18,0
0.287,0.00283874,0.00199994,0.291378,0.000205839,0.000139467,0.0139233,0.999903,6.871e+06,2193.17,0,-2.48004,7615.18,0
0.288,0.00284815,0.00200772,0.293404,0.000207264,0.000140457,0.0140689,0.999901,6.871e+06,2200.79,0,-2.48865,7615.18,0
0.289,0.00285756,0.00201551,0.295436,0.000208695,0.00014145,0.0142156,0.999899,6.871e+06,2208.4,0,-2.49726,7615.18,0
0.29,0.00286696,0.0020233,0.297476,0.00021013,0.000142447,0.0143633,0.999897,6.871e+06,2216.02,0,-2.50588,7615.18,0
0.291,0.00287636,0.00203111,0.299522,0.00021157,0.000143448,0.0145121,0.999895,6.871e+06,2223.63,0,-2.51449,7615.18,0
0.292,0.00288574,0.00203894,0.301576,0.000213015,0.000144453,0.0146618,0.999892,6.871e+06,2231.25,0,-2.5231,7615.18,0
0.293,0.00289513,0.00204677,0.303636,0.000214464,0.000145461,0.0148126,0.99989,6.871e+06,2238.86,0,-2.53171,7615.18,0
0.294,0.0029045,0.00205461,0.305704,0.000215918,0.000146473,0.0149644,0.999888,6.871e+06,2246.48,0,-2.54032,7615.18,0
0.295,0.00291387,0.00206247,0.307778,0.000217378,0.000147489,0.0151172,0.999886,6.871e+06,2254.09,0,-2.54893,7615.18,0
0.296,0.00292323,0.00207034,0.30986,0.000218841,0.000148509,0.0152711,0.999883,6.871e+06,2261.71,0,-2.55754,7615.18,0
0.297,0.00293259,0.00207822,0.311949,0.00022031,0.000149532,0.015426,0.999881,6.871e+06,2269.32,0,-2.56615,7615.18,0
0.298,0.00294194,0.00208611,0.314044,0.000221783,0.00015056,0.0155819,0.999879,6.871e+06,2276.94,0,-2.57477,7615.18,0
0.299,0.00295128,0.00209402,0.316147,0.000223262,0.000151591,0.0157389,0.999876,6.871e+06,2284.55,0,-2.58338,7615.18,0
0.3,0.00296061,0.00210193,0.318257,0.000224745,0.000152625,0.015897,0.999874,6.871e+06,2292.17,0,-2.59199,7615.18,0
0.301,0.00296994,0.00210986,0.320373,0.000226232,0.000153664,0.0160561,0.999871,6.871e+06,2299.78,0,-2.6006,7615.18,0
0.302,0.00297926,0.0021178,0.322497,0.000227725,0.000154706,0.0162163,0.999868,6.871e+06,2307.4,0,-2.60921,7615.18,0
0.303,0.00298857,0.00212576,0.324628,0.000229222,0.000155753,0.0163775,0.999866,6.871e+06,2315.01,0,-2.61782,7615.18,0
0.304,0.00299788,0.00213372,0.326765,0.000230724,0.000156803,0.0165398,0.999863,6.871e+06,2322.63,0,-2.62643,7615.18,0
0.305,0.00300718,0.0021417,0.32891,0.000232231,0.000157856,0.0167032,0.99986,6.871e+06,2330.24,0,-2.63504,7615.18,0
0.306,0.00301647,0.00214969,0.331062,0.000233742,0.000158914,0.0168676,0.999858,6.871e+06,2337.86,0,-2.64366,7615.18,0
0.307,0.00302576,0.0021577,0.333221,0.000235258,0.000159976,0.0170331,0.999855,6.871e+06,2345.47,0,-2.65227,7615.18,0
0.308,0.00303503,0.00216572,0.335386,0.000236779,0.000161041,0.0171997,0.999852,6.871e+06,2353.09,0,-2.66088,7615.18,0
0.309,0.0030443,0.00217375,0.337559,0.000238305,0.00016211,0.0173673,0.999849,6.871e+06,2360.71,0,-2.66949,7615.18,0
0.31,0.00305357,0.00218179,0.339739,0.000239835,0.000163183,0.0175361,0.999846,6.871e+06,2368.32,0,-2.6781,7615.18,0
0.311,0.00306282,0.00218985,0.341926,0.00024137,0.00016426,0.0177059,0.999843,6.871e+06,2375.94,0,-2.68671,7615.18,0
0.312,0.00307207,0.00219792,0.34412,0.00024291,0.00016534,0.0178769,0.99984,6.871e+06,2383.55,0,-2.69532,7615.18,0
0.313,0.00308131,0.002206,0.346321,0.000244455,0.000166425,0.0180489,0.999837,6.871e+06,2391.17,0,-2.70393,7615.18,0
0.314,0.00309054,0.0022141,0.348528,0.000246004,0.000167513,0.018222,0.999834,6.871e+06,2398.78,0,-2.71255,7615.18,0
0.315,0.00309976,0.0022222,0.350743,0.000247558,0.000168605,0.0183963,0.999831,6.871e+06,2406.4,0,-2.72116,7615.18,0
0.316,0.00310898,0.00223033,0.352965,0.000249117,0.000169701,0.0185716,0.999827,6.871e+06,2414.01,0,-2.72977,7615.18,0
0.317,0.00311819,0.00223846,0.355194,0.00025068,0.000170801,0.0187481,0.999824,6.871e+06,2421.63,0,-2.73838,7615.18,0
0.318,0.00312739,0.00224661,0.35743,0.000252249,0.000171905,0.0189256,0.999821,6.871e+06,2429.24,0,-2.74699,7615.18,0
0.319,0.00313658,0.00225478,0.359673,0.000253821,0.000173012,0.0191043,0.999817,6.871e+06,2436.86,0,-2.7556,7615.18,0
0.32,0.00314577,0.00226296,0.361923,0.000255399,0.000174124,0.0192841,0.999814,6.871e+06,2444.47,0,-2.76421,7615.18,0
0.321,0.00315495,0.00227115,0.36418,0.000256981,0.000175239,0.019465,0.99981,6.871e+06,2452.09,0,-2.77282,7615.18,0
0.322,0.00316411,0.00227935,0.366444,0.000258568,0.000176358,0.0196471,0.999807,6.871e+06,2459.7,0,-2.78144,7615.18,0
0.323,0.00317328,0.00228757,0.368715,0.00026016,0.000177482,0.0198303,0.999803,6.871e+06,2467.32,0,-2.79005,7615.18,0
0.324,0.00318243,0.00229581,0.370993,0.000261756,0.000178609,0.0200146,0.9998,6.871e+06,2474.93,0,-2.79866,7615.18,0
0.325,0.00319157,0.00230406,0.373278,0.000263357,0.00017974,0.0202001,0.999796,6.871e+06,2482.55,0,-2.80727,7615.18,0
0.326,0.00320071,0.00231232,0.37557,0.000264963,0.000180874,0.0203867,0.999792,6.871e+06,2490.16,0,-2.81588,7615.18,0
0.327,0.00320983,0.00232059,0.377869,0.000266573,0.000182013,0.0205744,0.999788,6.871e+06,2497.78,0,-2.82449,7615.18,0
0.328,0.00321895,0.00232889,0.380175,0.000268189,0.000183156,0.0207633,0.999784,6.871e+06,2505.39,0,-2.8331,7615.18,0
0.329,0.00322806,0.00233719,0.382489,0.000269808,0.000184303,0.0209534,0.99978,6.871e+06,2513.01,0,-2.84171,7615.18,0
0.33,0.00323717,0.00234551,0.384809,0.000271433,0.000185453,0.0211446,0.999776,6.871e+06,2520.62,0,-2.85033,7615.18,0
0.331,0.00324626,0.00235385,0.387136,0.000273062,0.000186608,0.0213369,0.999772,6.871e+06,2528.24,0,-2.85894,7615.18,0
0.332,0.00325534,0.0023622,0.38947,0.000274696,0.000187766,0.0215304,0.999768,6.871e+06,2535.85,0,-2.86755,7615.18,0
0.333,0.00326442,0.00237056,0.391811,0.000276334,0.000188928,0.0217251,0.999764,6.871e+06,2543.47,0,-2.87616,7615.18,0
0.334,0.00327349,0.00237894,0.394159,0.000277977,0.000190095,0.021921,0.99976,6.871e+06,2551.08,0,-2.88477,7615.18,0
0.335,0.00328254,0.00238733,0.396515,0.000279625,0.000191265,0.022118,0.999755,6.871e+06,2558.7,0,-2.89338,7615.18,0
0.336,0.00329159,0.00239574,0.398877,0.000281277,0.000192439,0.0223162,0.999751,6.871e+06,2566.31,0,-2.90199,7615.18,0
0.337,0.00330063,0.00240417,0.401246,0.000282934,0.000193617,0.0225156,0.999746,6.871e+06,2573.93,0,-2.9106,7615.18,0
0.338,0.00330966,0.00241261,0.403622,0.000284596,0.0001948,0.0227162,0.999742,6.871e+06,2581.55,0,-2.91922,7615.18,0
0.339,0.00331868,0.00242106,0.406005,0.000286262,0.000195986,0.022918,0.999737,6.871e+06,2589.16,0,-2.92783,7615.18,0
0.34,0.0033277,0.00242954,0.408396,0.000287933,0.000197176,0.0231209,0.999733,6.871e+06,2596.78,0,-2.93644,7615.18,0
0.341,0.0033367,0.00243802,0.410793,0.000289609,0.00019837,0.023325,0.999728,6.871e+06,2604.39,0,-2.94505,7615.18,0
0.342,0.00334569,0.00244652,0.413197,0.000291289,0.000199568,0.0235304,0.999723,6.871e+06,2612.01,0,-2.95366,7615.18,0
0.343,0.00335468,0.00245504,0.415609,0.000292974,0.00020077,0.0237369,0.999718,6.871e+06,2619.62,0,-2.96227,7615.18,0
0.344,0.00336365,0.00246358,0.418027,0.000294663,0.000201976,0.0239447,0.999713,6.871e+06,2627.24,0,-2.97088,7615.18,0
0.345,0.00337262,0.00247212,0.420452,0.000296357,0.000203186,0.0241536,0.999708,6.871e+06,2634.85,0,-2.97949,7615.18,0
0.346,0.00338157,0.00248069,0.422885,0.000298056,0.000204401,0.0243638,0.999703,6.871e+06,2642.47,0,-2.98811,7615.18,0
0.347,0.00339052,0.00248927,0.425324,0.000299759,0.000205619,0.0245752,0.999698,6.871e+06,2650.08,0,-2.99672,7615.18,0
0.348,0.00339946,0.00249787,0.427771,0.000301467,0.000206841,0.0247878,0.999693,6.871e+06,2657.7,0,-3.00533,7615.18,0
0.349,0.00340838,0.00250648,0.430224,0.00030318,0.000208067,0.0250016,0.999687,6.871e+06,2665.31,0,-3.01394,7615.18,0
0.35,0.0034173,0.00251511,0.432684,0.000304897,0.000209297,0.0252166,0.999682,6.871e+06,2672.93,0,-3.02255,7615.18,0
0.351,0.00342621,0.00252376,0.435152,0.000306618,0.000210532,0.0254329,0.999676,6.871e+06,2680.54,0,-3.03116,7615.18,0
0.352,0.0034351,0.00253242,0.437626,0.000308345,0.00021177,0.0256504,0.999671,6.871e+06,2688.16,0,-3.03977,7615.18,0
0.353,0.00344399,0.0025411,0.440108,0.000310075,0.000213012,0.0258691,0.999665,6.871e+06,2695.77,0,-3.04838,7615.18,0
0.354,0.00345287,0.0025498,0.442596,0.000311811,0.000214259,0.0260891,0.99966,6.871e+06,2703.39,0,-3.057,7615.18,0
0.355,0.00346173,0.00255851,0.445092,0.000313551,0.000215509,0.0263103,0.999654,6.871e+06,2711,0,-3.06561,7615.18,0
0.356,0.00347059,0.00256724,0.447594,0.000315295,0.000216764,0.0265328,0.999648,6.871e+06,2718.62,0,-3.07422,7615.18,0
0.357,0.00347944,0.00257599,0.450104,0.000317045,0.000218022,0.0267565,0.999642,6.871e+06,2726.23,0,-3.08283,7615.18,0
0.358,0.00348827,0.00258475,0.452621,0.000318798,0.000219285,0.0269815,0.999636,6.871e+06,2733.85,0,-3.09144,7615.18,0
0.359,0.0034971,0.00259353,0.455144,0.000320556,0.000220552,0.0272077,0.99963,6.871e+06,2741.46,0,-3.10005,7615.18,0
0.36,0.00350591,0.00260233,0.457675,0.000322319,0.000221823,0.0274352,0.999624,6.871e+06,2749.08,0,-3.10866,7615.18,0
0.361,0.00351471,0.00261114,0.460212,0.000324087,0.000223098,0.027664,0.999617,6.871e+06,2756.69,0,-3.11727,7615.18,0
0.362,0.00352351,0.00261997,0.462757,0.000325859,0.000224377,0.027894,0.999611,6.871e+06,2764.31,0,-3.12589,7615.18,0
0.363,0.00353229,0.00262882,0.465309,0.000327635,0.00022566,0.0281253,0.999604,6.871e+06,2771.92,0,-3.1345,7615.18,0
0.364,0.00354106,0.00263769,0.467867,0.000329416,0.000226948,0.0283578,0.999598,6.871e+06,2779.54,0,-3.14311,7615.18,0
0.365,0.00354982,0.00264657,0.470433,0.000331201,0.000228239,0.0285917,0.999591,6.871e+06,2787.16,0,-3.15172,7615.18,0
0.366,0.00355857,0.00265548,0.473006,0.000332991,0.000229535,0.0288268,0.999584,6.871e+06,2794.77,0,-3.16033,7615.18,0
0.367,0.00356731,0.0026644,0.475585,0.000334786,0.000230834,0.0290632,0.999577,6.871e+06,2802.39,0,-3.16894,7615.18,0
0.368,0.00357604,0.00267333,0.478172,0.000336585,0.000232138,0.0293009,0.999571,6.871e+06,2810,0,-3.17755,7615.18,0
0.369,0.00358475,0.00268229,0.480766,0.000338389,0.000233446,0.0295399,0.999564,6.871e+06,2817.62,0,-3.18617,7615.18,0
0.37,0.00359346,0.00269126,0.483366,0.000340197,0.000234758,0.0297801,0.999556,6.871e+06,2825.23,0,-3.19478,7615.18,0
0.371,0.00360215,0.00270025,0.485974,0.000342009,0.000236075,0.0300217,0.999549,6.871e+06,2832.85,0,-3.20339,7615.18,0
0.372,0.00361083,0.00270926,0.488589,0.000343826,0.000237395,0.0302646,0.999542,6.871e+06,2840.46,0,-3.212,7615.18,0
0.373,0.0036195,0.00271829,0.491211,0.000345648,0.00023872,0.0305088,0.999534,6.871e+06,2848.08,0,-3.22061,7615.18,0
0.374,0.00362816,0.00272734,0.49384,0.000347474,0.000240049,0.0307543,0.999527,6.871e+06,2855.69,0,-3.22922,7615.18,0
0.375,0.00363681,0.0027364,0.496475,0.000349305,0.000241382,0.0310011,0.999519,6.871e+06,2863.31,0,-3.23783,7615.18,0
0.376,0.00364544,0.00274549,0.499118,0.00035114,0.000242719,0.0312492,0.999512,6.871e+06,2870.92,0,-3.24644,7615.18,0
0.377,0.00365407,0.00275459,0.501768,0.000352979,0.00024406,0.0314986,0.999504,6.871e+06,2878.54,0,-3.25506,7615.18,0
0.378,0.00366268,0.00276371,0.504425,0.000354823,0.000245406,0.0317494,0.999496,6.871e+06,2886.15,0,-3.26367,7615.18,0
0.379,0.00367128,0.00277285,0.507089,0.000356671,0.000246756,0.0320015,0.999488,6.871e+06,2893.77,0,-3.27228,7615.18,0
